ts,slug,token_id,decision_type,mid,action_side,action_price,action_size,spread,sport,ref_source,fair_a,fair_b,momentum,symbol,book_edge_delta,book_size_mult,retrieved_categories,exit_sweep,crypto_exit,exit_reason,exit_reason_category,pnl_pct_at_exit,cash_pnl_usdc,realized_pnl,percent_pnl_current,outcome,market_resolved,holding_hours
2026-06-09T16:01:13.874879+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:01:14.549111+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:02:45.592744+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:02:46.140994+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:02:46.787103+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:02:47.501581+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:02:48.217706+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:04:02.249452+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:04:02.882130+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:04:03.482874+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:04:06.818156+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:04:07.790471+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:05:25.844624+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:05:26.513995+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:05:27.195677+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:05:27.845236+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:05:28.767210+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:07:19.723377+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:07:20.672744+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:07:21.492197+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:07:22.394268+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:07:23.262633+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:08:40.567184+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:08:41.133469+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:08:41.748729+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:08:42.525823+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:08:43.444226+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:09:52.534161+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:09:53.315972+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:09:54.024681+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:09:54.603298+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:09:55.468144+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:11:05.497012+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:11:06.154460+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:11:06.714204+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:11:07.609444+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:11:08.438053+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:12:46.014868+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:12:47.059080+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:12:47.983840+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.116,BUY,0.123,2.100,0.026,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:12:48.697853+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:12:49.395387+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:14:00.952891+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:14:01.591132+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:14:02.211270+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:14:02.901205+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:14:03.729930+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:15:16.738952+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:15:17.620127+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:15:18.296596+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:15:19.210018+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:15:20.177411+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:16:29.861530+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:16:30.463168+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:16:31.090613+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:16:31.752382+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:16:33.055371+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:18:06.907356+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:18:07.573389+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:18:08.506461+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:18:09.371269+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:18:10.080284+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:19:26.708610+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:19:27.938044+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
2026-06-09T16:19:28.953349+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,96797656031191119176188453471637044475353637081608890153571023284371119486681,entry,0.1165,BUY,0.1235,2.100,0.025,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.060127,0.060127,,breakeven,1,
2026-06-09T16:19:32.095553+00:00,will-spain-win-the-2026-fifa-world-cup-963,4394372887385518214471608448209527405727552777602031099972143344338178308080,entry,0.1595,BUY,0.1665,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.037893,0.037893,,breakeven,1,
2026-06-09T16:19:32.812108+00:00,will-jd-vance-win-the-2028-us-presidential-election,16040015440196279900485035793550429453516625694844857319147506590755961451627,entry,0.1505,BUY,0.1575,2.100,0.001,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,-0.039816,-0.039816,,breakeven,1,
2026-06-09T16:20:40.816457+00:00,will-bitcoin-hit-1m-before-gta-vi-872-424,105267568073659068217311993901927962476298440625043565106676088842803600775810,entry,0.4925,BUY,0.4975,0.72985500000000007350,0.001,,,,,,,,,mechanics|quant_signals,,,,,,-0.004027,-0.004027,,breakeven,1,
2026-06-09T16:20:41.550446+00:00,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,79397003434468715775480922117285203652110865791390656395657957066470661722480,entry,0.375,BUY,0.382,1.58550,0.01,,,,,,,,,forecasting|mechanics|quant_signals,,,,,,0.7923,0.7923,,win,1,
